"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3285076,"August 12, 2025","South Carolina","Myrtle Beach","501 Hinson Dr",0,1,0,0,1,N/A
3285896,"August 12, 2025",Louisiana,"New Iberia","1300 block of Ann St",0,1,0,0,0,N/A
3284428,"August 11, 2025",Minnesota,"Saint Paul","Stryker Ave and Congress St W",0,1,0,0,0,N/A
3283732,"August 10, 2025",Louisiana,"Baton Rouge","5600 block of Clayton St",0,1,0,0,0,N/A
3285805,"August 10, 2025",Maryland,Waldorf,"9800 Bunker Hill Rd",0,1,0,0,0,N/A
3283907,"August 10, 2025",Alabama,Chancellor,"3600 block of Co Rd 40",0,1,0,0,0,N/A
3283739,"August 9, 2025",Louisiana,"Ville Platte","Quail Loop St",0,1,0,0,0,N/A
3287611,"August 8, 2025","New York","Mount Vernon","2 Roosevelt Sq",0,1,0,0,0,N/A
3282910,"August 8, 2025",Michigan,Wyoming,"4000 block of Heron Ave SW",0,1,0,0,0,N/A
3287293,"August 8, 2025","New Mexico",Belen,"Vivian Rd and First St",0,1,0,0,0,N/A
3284614,"August 7, 2025",Nebraska,"Grand Island","1115 Starwood Ave",0,1,0,0,0,N/A
3281779,"August 7, 2025",Kentucky,Louisville,"2700 block of Garland Ave",0,1,0,0,0,N/A
3281458,"August 7, 2025",Minnesota,Harris,I-35,0,1,0,0,0,N/A
3281971,"August 7, 2025",Florida,Jacksonville,"Lem Turner Rd and Capper Rd",0,1,0,0,0,N/A
3280906,"August 6, 2025",Illinois,Chicago,"600 block of E 38th St",0,1,0,0,0,N/A
3279693,"August 5, 2025",Virginia,Richmond,"1200 block of Admiral Gravely Blvd",0,1,0,0,1,N/A
3279891,"August 5, 2025",Georgia,Rome,"Cordle Dr",0,1,0,0,1,N/A
3279185,"August 4, 2025",Minnesota,Minneapolis,"3400 block of 15th Ave S",0,1,0,0,0,N/A
3281662,"August 4, 2025",Ohio,"Saint Clairsville (St Clairsville)","I-70 and S Marietta St",0,0,0,1,1,N/A
3279618,"August 4, 2025",Texas,Bryan,"9401 E State Hwy 21",0,1,1,0,0,N/A
3279450,"August 4, 2025",Pennsylvania,"Upper Darby","6900 block of Ludlow St",0,1,0,0,0,N/A
3281560,"August 3, 2025",California,"Los Angeles","1951 W 22nd St",0,1,0,0,0,N/A
3277674,"August 2, 2025",Kentucky,Lexington,"1733 Russell Cave Rd",2,0,0,1,1,N/A
3277642,"August 2, 2025","North Carolina","Rocky Mount","630 Pennsylvania Ave",0,1,0,0,0,N/A
3278214,"July 31, 2025",Missouri,"Saint Louis","8700 block of Ezra Dr",0,1,0,0,0,N/A
3280678,"July 31, 2025",Georgia,Athens,"Old Hull Rd",0,1,0,0,0,N/A
3277618,"July 31, 2025",Kansas,Lansing,N/A,0,1,0,0,0,N/A
3279656,"July 31, 2025",Georgia,Albany,"400 Radium Springs Rd",0,1,0,0,2,N/A
3278478,"July 30, 2025",Michigan,Melvin,"600 block of Mortimer Line Rd",0,1,0,0,0,N/A
3279660,"July 30, 2025",Georgia,Albany,"2400 block of W Alberson Dr",0,1,0,0,0,N/A
3276361,"July 29, 2025",Louisiana,"New Orleans","4000 block of Prytania St",0,1,0,0,0,N/A
3275017,"July 29, 2025","South Carolina",Greenville,"2000 Wade Hampton Blvd",0,2,0,0,0,N/A
3276799,"July 28, 2025",Texas,"La Grange","982 E Travis St",0,1,0,1,0,N/A
3275829,"July 28, 2025",Florida,"Fort Lauderdale (Sunrise)","12801 W Sunrise Blvd",0,1,0,0,0,N/A
3275722,"July 28, 2025","North Carolina",Waynesville,"135 Town Center Loop",0,1,0,0,0,N/A
3280548,"July 28, 2025",Michigan,"Auburn Hills","4000 Baldwin Rd",0,1,0,0,1,N/A
3273653,"July 28, 2025","South Carolina",Conway,"1500 block of Grainger Rd",0,1,0,0,1,N/A
3276231,"July 28, 2025",Washington,Prosser,N/A,0,1,0,0,0,N/A
3272959,"July 27, 2025",Texas,Weslaco,"1800 block of W Corpus Christi Dr",0,1,0,0,1,N/A
3274204,"July 27, 2025",Alabama,Mobile,N/A,0,1,0,0,0,N/A
3273327,"July 27, 2025",Texas,Tomball,"22443 Pinewood Pl",1,0,0,1,1,N/A
3273511,"July 27, 2025","North Carolina",Ahoskie,"26 Parkwood Dr",0,1,0,0,0,N/A
3274325,"July 27, 2025",Kentucky,Owensboro,"1000 block of Venable Ave",0,0,0,1,1,N/A
3272556,"July 26, 2025",Illinois,Chicago,"1500 block of E 67th Pl",0,1,0,0,0,N/A
3273052,"July 26, 2025",Ohio,Columbus,"1600 block of Hanford St",0,1,0,0,0,N/A
3272488,"July 26, 2025","New York","Glens Falls","Walnut St and Lawrence St",0,2,0,0,0,N/A
3272593,"July 25, 2025",Florida,Jacksonville,"Galapagos Ave S",0,1,0,0,1,N/A
3271873,"July 25, 2025",Texas,Houston,"5910 Hirsch Rd",0,1,0,0,0,N/A
3271990,"July 24, 2025",Kentucky,Glasgow,"5400 block of Oil Well Rd",0,1,0,1,1,N/A
3271230,"July 24, 2025",Florida,Largo,"10750 Ulmerton Rd",0,1,0,0,0,N/A
3271307,"July 24, 2025",Ohio,Cleveland,"Bartter Ave and W 147th St",0,1,0,0,0,N/A
3272111,"July 24, 2025",Tennessee,Memphis,"2891 Letrec Cove",0,1,0,0,1,N/A
3271287,"July 23, 2025",Florida,"Miami Gardens","20901 NW 22nd Ave",0,1,0,0,0,N/A
3283614,"July 23, 2025","New York",Middletown,"441 Route 211 E",0,0,0,1,1,N/A
3270390,"July 23, 2025",Alabama,Huntsville,"200 block of Binford Dr",0,1,0,0,0,N/A
3271434,"July 23, 2025",Florida,Century,"5000 block of Sandy Hollow Rd",0,1,0,0,0,N/A
3271018,"July 23, 2025","New York",Rochester,"Dr. Samuel McCree Way",0,1,0,0,0,N/A
3269249,"July 23, 2025",Florida,"Miami Gardens","2200 block of NW 210th St",0,1,0,0,0,N/A
3271297,"July 23, 2025",Florida,Naples,"4835 Immokalee Rd",0,1,0,0,0,N/A
3268298,"July 22, 2025",Texas,Houston,"FM 1960 and Treaschwig Rd",0,1,0,0,0,N/A
3269251,"July 22, 2025",Missouri,Columbia,"Hanover Blvd",0,1,0,0,1,N/A
3272830,"July 22, 2025",Vermont,Rutland,"Plains Rd",0,1,0,0,1,N/A
3268237,"July 22, 2025",Wyoming,Cody,"1502 Sheridan Ave",0,1,0,0,0,N/A
3268536,"July 21, 2025",Missouri,Chesterfield,"16493 Wild Horse Creek Rd",0,1,0,0,0,N/A
3267678,"July 21, 2025",Wisconsin,Oneida,N/A,0,1,0,0,1,N/A
3273753,"July 21, 2025","North Carolina",Windsor,N/A,0,1,0,0,0,N/A
3267175,"July 21, 2025",Texas,"Fort Worth","1500 block of Burmeister Rd",0,1,0,0,0,N/A
3269065,"July 21, 2025",Pennsylvania,Philadelphia,"2000 block of N 21st St",0,1,0,0,0,N/A
3267686,"July 21, 2025",Illinois,Chicago,"400 block of N Lawndale Ave",0,1,0,0,0,N/A
3267457,"July 20, 2025",Georgia,Albany,"2337 Sharon Dr",0,1,0,0,0,N/A
3267417,"July 20, 2025",Washington,Ephrata,"785 Basin St NW",1,1,0,0,1,N/A
3268062,"July 20, 2025","South Carolina","Round O","100 block of Caterpillar Ln",0,1,0,0,0,N/A
3266889,"July 20, 2025",Minnesota,"Saint Paul","500 block of Cook Ave E",0,1,0,0,1,N/A
3267662,"July 18, 2025",Virginia,Norfolk,N/A,0,1,0,0,0,N/A
3273109,"July 18, 2025",Illinois,Naperville,"Santa Fe Dr",0,1,0,0,1,N/A
3265975,"July 18, 2025",Iowa,"Le Mars","1201 12th Ave SW",0,1,0,0,0,N/A
3265655,"July 17, 2025",California,Boonville,N/A,0,1,0,0,0,N/A
3264784,"July 17, 2025",Michigan,Westland,"33000 Ford Rd",0,1,0,0,0,N/A
3264277,"July 16, 2025",Indiana,Greenwood,"5000 block of Heritage Ln",0,1,0,0,0,N/A
3264400,"July 16, 2025",Georgia,"Stone Mountain","400 block of Carillon Ln",0,2,0,0,0,N/A
3263583,"July 15, 2025",Maryland,Baltimore,"500 block of W Preston St",0,1,0,0,0,N/A
3263513,"July 15, 2025",Washington,Lynnwood,"3100 block of 164th St SW",0,1,0,0,0,N/A
3263755,"July 15, 2025",Missouri,"Saint Joseph","3022 S Belt Hwy",0,2,0,0,0,N/A
3263023,"July 15, 2025",Louisiana,Pitkin,"321 Claude Marcile Rd",0,1,0,0,1,N/A
3264532,"July 15, 2025",Arkansas,Benton,"Silica Heights",0,1,0,0,0,N/A
3264320,"July 14, 2025","North Dakota",Minot,N/A,0,1,0,0,0,N/A
3262627,"July 14, 2025",Michigan,Lansing,"800 block of Vincent Ct",0,1,0,0,0,N/A
3262891,"July 14, 2025",Indiana,Bloomington,"791 S Fieldstone Blvd",0,1,0,0,0,N/A
3262568,"July 14, 2025",Michigan,Detroit,"Kercheval Ave and Holcomb St",0,1,0,0,1,N/A
3265617,"July 13, 2025","New York","Nicholville (Hopkinton)","Beebe Rd",0,1,0,0,0,N/A
3261475,"July 13, 2025",Pennsylvania,Allentown,"100 block of Pine St",0,1,0,0,2,N/A
3263872,"July 13, 2025",Pennsylvania,Andreas,"Winter Mountain Dr",0,1,0,0,1,N/A
3262793,"July 13, 2025","South Carolina","Early Branch","Fox Trail Rd",0,1,0,0,0,N/A
3261219,"July 12, 2025","South Dakota",Mitchell,"400 block of N Lawler St",0,1,0,0,0,N/A
3268259,"July 12, 2025",Mississippi,Philadelphia,"Christine St",0,1,0,0,0,N/A
3262970,"July 12, 2025",Idaho,Hammett,"I-84 and Cold Springs Rd",0,1,0,0,0,N/A
3262304,"July 12, 2025",Oklahoma,Tulsa,"3304 W 42nd Pl",0,0,0,1,0,N/A
3261065,"July 12, 2025",Georgia,Columbus,"2730 Manchester Expy",0,2,0,0,1,N/A
3263056,"July 11, 2025",Louisiana,Rayne,N/A,0,1,0,0,0,N/A
3260607,"July 10, 2025",Alabama,Birmingham,"I-59 and Oporto Madrid Blvd",0,1,0,0,0,N/A
3259942,"July 9, 2025","New Mexico","Los Lunas","Ciriaco Ln",1,0,0,1,1,N/A
3258805,"July 9, 2025",Michigan,Detroit,"2935 Russell St",0,2,0,1,0,N/A
3259643,"July 9, 2025",Arizona,Phoenix,"W Campbell Ave and N 84th Ln",0,1,0,0,0,N/A
3260289,"July 9, 2025",Georgia,Columbus,"Clover Ln",0,1,0,0,0,N/A
3256735,"July 8, 2025","New York",Rochester,"Parsells Ave",0,1,0,0,1,N/A
3258580,"July 8, 2025","South Carolina",Greenville,"100 Crestwood Forest Dr",0,1,0,0,1,N/A
3262613,"July 8, 2025",Illinois,Decatur,"800 block of N Jasper St",0,1,0,0,0,N/A
3260287,"July 8, 2025","New York",Cincinnatus,"Lower Cincinnatus Rd",0,1,0,0,0,N/A
3255690,"July 7, 2025",Florida,Mims,"4000 block of Aurantia Rd",0,1,0,0,0,N/A
3256014,"July 7, 2025",Missouri,"Saint Louis","3400 block of Cherokee St",0,1,0,0,1,N/A
3258469,"July 7, 2025",Colorado,Greeley,"2000 block of Talon Pkwy",0,1,0,1,0,N/A
3255086,"July 7, 2025",Iowa,"Mount Vernon","975 River Bay",0,1,0,0,1,N/A
3254261,"July 5, 2025",Wisconsin,Milwaukee,"S 12th St and W Cleveland Ave",0,1,0,1,0,N/A
3260416,"July 5, 2025","New Jersey","Elmwood Park","Donor Ave",0,1,0,0,0,N/A
3255271,"July 5, 2025",Michigan,"Cass City","5400 block of Lamton Rd",0,1,0,0,0,N/A
3253229,"July 4, 2025",Wisconsin,Milwaukee,"8109 W Potomac Ave",0,1,0,0,0,N/A
3252746,"July 4, 2025",Nebraska,Omaha,"Florence Blvd and Sprague St",0,1,0,0,0,N/A
3252857,"July 4, 2025",Ohio,Findlay,"1901 Broad Ave",0,1,0,0,0,N/A
3253209,"July 4, 2025",Wisconsin,Milwaukee,"N 96th St and W Capitol Dr",0,2,0,0,0,N/A
3253446,"July 4, 2025",Pennsylvania,"Bethlehem (Fountain Hill)","900 block of Delaware Ave",0,3,0,1,1,N/A
3258693,"July 4, 2025",Utah,"Salt Lake City","400 W 200 S",0,2,0,0,0,N/A
3253625,"July 4, 2025",Tennessee,Nashville,"7th Ave S and Broadway",0,3,0,0,0,N/A
3253934,"July 4, 2025",Pennsylvania,"Beaver Falls","300 block of 12th St",0,1,0,1,1,N/A
3253518,"July 4, 2025",Indiana,Petersville,N/A,0,1,0,0,0,N/A
3252279,"July 3, 2025",Mississippi,Corinth,"Horton Cir",0,0,0,1,0,N/A
3252532,"July 3, 2025",Ohio,Cincinnati,"Woodbriar Ln",0,1,0,0,1,N/A
3252308,"July 3, 2025",Louisiana,Shreveport,"1046 Kings Hwy",0,1,0,0,0,N/A
3252515,"July 3, 2025",Illinois,Belleville,"50 block of N 42nd St",0,1,0,0,0,N/A
3251376,"July 2, 2025",Texas,Houston,"14551 Beechnut St",0,1,0,0,0,N/A
3252185,"July 2, 2025",California,Lancaster,"800 block of W Ave H-14",0,1,0,0,0,N/A
3253016,"July 2, 2025",Virginia,Winchester,"1400 N Frederick Pike",0,1,0,0,0,N/A
3250805,"July 1, 2025",Virginia,Lynchburg,"2000 block of Langhorne Rd",0,1,0,0,0,N/A
3251288,"July 1, 2025",California,"Los Angeles",N/A,0,1,0,0,0,N/A
3250506,"June 30, 2025",Virginia,Petersburg,"400 block of Ridgeview Ln",0,2,0,0,1,N/A
3250358,"June 30, 2025",Texas,Houston,"Winbern St and Tierwester St",0,2,0,0,0,N/A
3251233,"June 30, 2025",California,Kneeland,"8000 block of Kneeland Rd",0,1,0,0,1,N/A
3259582,"June 30, 2025",Pennsylvania,Altoona,"100 block of 6th Ave",0,1,0,0,0,N/A
3250226,"June 30, 2025",Tennessee,Nashville,"3400 block of Elizabeth Jordan St",0,1,0,0,0,N/A
3250274,"June 30, 2025",Tennessee,Memphis,"5300 block of Plover Dr",0,1,0,0,0,N/A
3248906,"June 29, 2025",Louisiana,"Baton Rouge","Pascagoula Dr",0,1,0,0,1,N/A
3249660,"June 29, 2025",Texas,Spring,"24811 W Hardy Rd",0,1,0,0,0,N/A
3248489,"June 29, 2025",Maryland,Rockville,"14690 Rothgeb Dr",0,1,0,0,0,N/A
3249621,"June 29, 2025",Florida,Eustis,"Indian Trail and Grand Island Shores Rd",0,1,0,0,0,N/A
3263253,"June 28, 2025","New York",Watervliet,"1800 block of 7th Ave",0,1,0,0,0,N/A
3248552,"June 28, 2025","New Jersey",Blackwood,"90 block of La Costa Dr",0,1,0,0,0,N/A
3247933,"June 28, 2025",Ohio,Dayton,"100 block of Monument Ave",0,1,0,0,0,N/A
3247757,"June 27, 2025",Tennessee,Memphis,"3283 S 3rd St",0,1,0,0,0,N/A
3261810,"June 26, 2025",Indiana,Greensburg,"N Hamilton Dr",0,1,0,0,0,N/A
3247740,"June 26, 2025","New York",Patchogue,"Edwards St",0,1,0,1,1,N/A
3245856,"June 25, 2025",Ohio,Toledo,"600 block of Woodstock Ave",0,1,0,0,0,N/A
3246426,"June 25, 2025",Missouri,"Saint Louis (Shrewsbury)","7437 Watson Rd",0,1,0,0,0,N/A
3245235,"June 24, 2025",California,Ceres,"1601 Kinser Rd",0,1,0,0,0,N/A
3245489,"June 24, 2025",Mississippi,Redwood,"13413 US-61",0,0,0,1,0,N/A
3244215,"June 24, 2025",Massachusetts,Roxbury,"103 Codman Park",0,1,0,0,0,N/A
3245579,"June 24, 2025",Texas,"Fort Worth (White Settlement)","600 block of Meadow Park",0,1,0,1,1,N/A
3244894,"June 24, 2025",Illinois,Peoria,"1200 block of E McClure Ave",0,1,0,1,1,N/A
3244228,"June 23, 2025",Virginia,Midlothian,"2800 block of Fairgate Rd",0,3,0,0,0,N/A
3250999,"June 23, 2025",Florida,Okeechobee,"US-441 N",0,1,0,0,0,N/A
3244083,"June 23, 2025",Georgia,Covington,"3111 US-278 NW",0,1,0,1,0,N/A
3245034,"June 23, 2025",Virginia,Norfolk,N/A,0,1,0,0,0,N/A
3244644,"June 23, 2025","North Carolina",Wilmington,"340 S Turners Run",0,1,0,0,1,N/A
3242989,"June 22, 2025",Kentucky,Louisville,"10800 block of Emma Jean Way",0,0,0,1,1,N/A
3243394,"June 22, 2025","South Carolina",Columbia,"115 Sunbelt Blvd",0,1,0,0,0,N/A
3243336,"June 22, 2025",Pennsylvania,Philadelphia,"2200 block of Magee Ave",0,1,0,0,0,N/A
3243258,"June 22, 2025",Arizona,Mesa,"S Longmore and W Southern Ave",0,1,0,0,1,N/A
3246018,"June 22, 2025","North Carolina",Valdese,"1675 Berrytown Ave",0,1,0,0,0,N/A
3243629,"June 21, 2025","New York",Alden,"Westwood Rd",0,1,0,0,1,N/A
3242837,"June 21, 2025",Tennessee,Nashville,"William Turner Pkwy and Century Farms Terrace",0,1,0,0,0,N/A
3242729,"June 21, 2025","North Carolina",Grifton,"3300 block of Fountain Hill Dr",0,1,0,0,4,N/A
3242251,"June 21, 2025",Illinois,Chicago,"732 S Financial Pl",0,1,0,0,1,N/A
3242682,"June 20, 2025",Pennsylvania,Harrisburg,"3300 Union Deposit Rd",0,1,0,0,0,N/A
3242624,"June 19, 2025",Oklahoma,Duncan,"3393 N 81 Hwy",0,2,0,0,0,N/A
3240151,"June 18, 2025","North Carolina",Goldsboro,"203 S Alabama Ave",0,1,0,0,0,N/A
3242358,"June 18, 2025",California,"Rancho Cucamonga","8000 block of Haven Ave",0,1,0,0,0,N/A
3239734,"June 18, 2025",Maryland,Baltimore,"4500 block of Edmondson Ave",0,1,0,0,0,N/A
3240667,"June 18, 2025",Tennessee,Nashville,"3863 Dickerson Pike",0,1,0,0,0,N/A
3258991,"June 16, 2025","North Dakota","Grand Forks",N/A,0,1,0,0,0,N/A
3237729,"June 16, 2025",Georgia,Savannah,"32 E Derenne Ave",0,1,0,0,0,N/A
3239068,"June 16, 2025",Pennsylvania,"East Millsboro","1033 Penncraft Rd",0,1,0,0,0,N/A
3233709,"June 15, 2025",Illinois,Chicago,"2646 W Evergreen Ave",0,1,0,0,0,N/A
3234488,"June 15, 2025",California,"Los Angeles","Ethel Ave and Gault St",0,1,0,0,0,N/A
3233963,"June 14, 2025",Louisiana,Youngsville,"Youngsville Hwy and Copper Meadows Blvd",0,1,0,0,1,N/A
3233029,"June 14, 2025",Mississippi,"Yazoo City",N/A,0,1,0,0,0,N/A
3232974,"June 14, 2025",Texas,"San Antonio","13250 Pleasanton Rd",0,2,0,1,0,N/A
3233641,"June 14, 2025",Alabama,"Birmingham (Hoover)","6401 Tattersall Park Dr",0,1,0,0,1,N/A
3238381,"June 14, 2025",Nebraska,Ellsworth,"4400 block of NE-2",0,1,0,0,0,N/A
3238358,"June 14, 2025","North Carolina",Jacksonville,"Horizon Ln",0,1,0,0,0,N/A
3242320,"June 13, 2025",Oregon,Portland,"13424 NE Sandy Blvd",0,1,0,0,0,N/A
3232353,"June 13, 2025",Florida,Tallahassee,"1505 W Tharpe St",0,1,0,0,0,N/A
3234251,"June 13, 2025",Hawaii,Waianae,N/A,0,1,0,0,1,N/A
3231366,"June 12, 2025",Oklahoma,"Oklahoma City","NE 36th St and Lottie Ave",0,1,0,0,0,N/A
3232268,"June 12, 2025",Ohio,Eastlake,"33140 Vine St",0,1,0,0,0,N/A
3230991,"June 11, 2025","New York",Lancaster,"Enchanted Forest N",0,1,0,0,0,N/A
3230565,"June 10, 2025",Alabama,Mobile,"6400 Cottage Hill Rd",0,1,0,0,0,N/A
3230236,"June 10, 2025",Missouri,Springfield,"3284 N Beaver Rd",0,1,0,0,0,N/A
3229321,"June 8, 2025",Louisiana,Leesville,"Joelee Ln",0,1,0,0,0,N/A
3228485,"June 8, 2025","New York",Bronx,"725 E 161st St",0,1,0,0,0,N/A
3228839,"June 8, 2025",Texas,"Fort Worth","3600 block of Ada Ave",0,1,0,0,0,N/A
3231722,"June 7, 2025",Florida,Wildwood,N/A,0,1,0,0,1,N/A
3228101,"June 7, 2025",Texas,Spring,"Cypresswood Dr and Quailgate Dr",0,1,0,0,0,N/A
3227959,"June 6, 2025",Ohio,Cincinnati,"1000 block of Rutledge Ave",0,1,0,0,0,N/A
3227177,"June 6, 2025",Illinois,Chicago,"3429 N Oriole Ave",0,1,0,0,0,N/A
3227155,"June 6, 2025",Illinois,Chicago,"1000 block of S Ashland Ave",0,1,0,0,0,N/A
3227570,"June 6, 2025",Illinois,Chicago,"5300 block of W Belmont Ave",0,1,0,0,0,N/A
3227992,"June 5, 2025",Texas,Houston,"15000 block of Diana Ln",0,1,0,0,0,N/A
3226618,"June 4, 2025",Virginia,Doswell,"16000 Theme Park Way",0,1,0,0,0,N/A
3225684,"June 4, 2025",Minnesota,Minneapolis,"601 N 5th St",0,1,0,0,0,N/A
3226455,"June 4, 2025",Florida,Jacksonville,"Dunn Ave",0,1,0,0,0,N/A
3225474,"June 4, 2025",Pennsylvania,Philadelphia,"400 block of N 61st St",0,1,0,0,0,N/A
3226088,"June 4, 2025",Tennessee,Nashville,"3110 Elm Hill Pike",0,1,0,0,0,N/A
3225983,"June 3, 2025",Virginia,Norfolk,"700 block of Lincoln St",0,1,0,0,0,N/A
3225392,"June 3, 2025",Virginia,"Newport News","1200 block of 26th St",0,1,0,0,0,N/A
3225159,"June 2, 2025",Michigan,Lansing,"600 block of Sadie Ct",0,2,0,0,0,N/A
3224202,"June 1, 2025","North Carolina",Charlotte,"8301 Paces Oaks Blvd",0,1,0,0,0,N/A
3224443,"June 1, 2025",Ohio,Dayton,"2200 block of Fauver Ave",0,1,0,0,0,N/A
3222878,"May 31, 2025",Alabama,Gardendale,"363 Jamestown Manor Dr",0,2,0,0,0,N/A
3222512,"May 31, 2025",Ohio,Cincinnati,"2500 block of Nottingham Rd",0,1,0,0,0,N/A
3242454,"May 30, 2025",Washington,Tacoma,"8802 S D St",0,1,0,0,0,N/A
3221575,"May 30, 2025","New Jersey","Jersey City","25 Sal-Laf Ct",0,1,0,0,0,N/A
3222597,"May 30, 2025","South Carolina",Wagener,"Hailey Stone Ct",0,1,0,0,0,N/A
3221648,"May 30, 2025",Ohio,Marysville,"900 block of White Oak Ct",0,0,0,1,1,N/A
3221899,"May 30, 2025",Texas,Beaumont,"2800 block of Hebert St",0,1,0,0,0,N/A
